chrom,start,end,strand,score_,occupancy
chr17,28213446,28213465,-,86.35744,0.4814808295598305
chr17,28226199,28226218,+,99.69437,0.6562265912306133
chr17,28226268,28226287,+,99.69437,0.6562265912306133
chr17,28232545,28232564,+,122.743,0.8504825591837831
chr17,28260393,28260412,-,115.42471,0.8056535501400854
chr17,28269981,28270000,-,28.83469,0.033102351839608676
chr17,28274948,28274967,+,88.76796,0.5147162281894595
chr17,28288200,28288219,+,68.00112,0.24785026878327207
chr17,28308780,28308799,-,88.62326,0.5127288990919631
chr17,28309007,28309026,-,88.62326,0.5127288990919631
chr17,28310982,28311001,-,77.00433,0.3548316333418253
chr17,28311099,28311118,+,77.00433,0.3548316333418253
chr17,28311308,28311327,-,77.00433,0.3548316333418253
chr17,28316680,28316699,+,71.13319,0.28267313761466084
chr17,28316789,28316808,+,71.13319,0.28267313761466084
chr17,28324594,28324613,+,70.21796,0.27220901414124277
chr17,28328445,28328464,+,93.85154,0.5831649189761131
chr17,28350614,28350633,+,38.56685,0.05682346809063276
chr17,28368649,28368668,-,106.70219,0.7320623884583953
chr17,28368731,28368750,-,106.70219,0.7320623884583953
chr17,28368822,28368841,-,106.70219,0.7320623884583953
chr17,28373991,28374010,+,119.52025,0.8324860005993431
chr17,28384499,28384518,-,75.09142,0.3304450992601647
chr17,28386371,28386390,+,141.10837,0.9133113394140845
chr17,28386450,28386469,-,141.10837,0.9133113394140845
chr17,28404496,28404515,-,44.13833,0.07683306295218104
chr17,28406023,28406042,+,18.64894,0.018584931412623983
chr17,28407574,28407593,+,100.37192,0.6641699963222778
chr17,28419159,28419178,-,80.2154,0.3972664548935112
chr17,28419312,28419331,+,80.2154,0.3972664548935112
chr17,28432145,28432164,-,17.7665,0.017671621391874486
chr17,28455172,28455191,+,86.39084,0.4819425269892152
chr17,28455307,28455326,-,86.39084,0.4819425269892152
chr17,28475770,28475789,+,49.46965,0.10179789930714014
chr17,28480869,28480888,+,34.73452,0.04601113864361949
chr17,28486897,28486916,+,41.21725,0.06564836446390274
chr17,28486907,28486926,+,41.21725,0.06564836446390274
chr17,28520056,28520075,-,39.5341,0.0599073432721608
chr17,28528178,28528197,-,72.36902,0.2971633371779335
chr17,28538080,28538099,+,109.4952,0.7581628992908571
chr17,28553235,28553254,-,142.88326,0.9167870107184263
chr17,28553245,28553264,-,142.88326,0.9167870107184263
chr17,28553484,28553503,-,142.88326,0.9167870107184263
chr17,28581238,28581257,-,41.1349,0.06535599905691725
chr17,28593184,28593203,+,87.94218,0.5033581428426014
chr17,28629114,28629133,+,74.50819,0.32316646249332165
chr17,28629292,28629311,+,74.50819,0.32316646249332165
chr17,28648809,28648828,-,93.28673,0.5757336190137539
chr17,28678762,28678781,+,22.3867,0.022993240284063375
chr17,28714184,28714203,+,27.00514,0.02986310804037922
chr17,28744119,28744138,-,83.42216,0.4409564102346663
chr17,28762054,28762073,-,106.87062,0.7337047018756122
chr17,28762056,28762075,+,106.87062,0.7337047018756122
chr17,28774491,28774510,+,66.20707,0.22920076907097423
chr17,28776898,28776917,-,76.54289,0.3488806504906985
chr17,28777000,28777019,+,76.54289,0.3488806504906985
chr17,28800845,28800864,-,60.90123,0.17982388950054284
chr17,28800873,28800892,-,60.90123,0.17982388950054284
chr17,28842134,28842153,-,41.94962,0.06830221012019365
chr17,28855355,28855374,+,56.73483,0.14709127016294904
chr17,28870626,28870645,+,82.92162,0.43407914152116545
chr17,28877059,28877078,-,99.17131,0.6500118269870893
chr17,28880009,28880028,+,112.96807,0.7872626608467839
chr17,28883023,28883042,+,23.3185,0.02424224214095144
chr17,28896336,28896355,+,82.48816,0.4281373591747608
chr17,28896599,28896618,-,82.48816,0.4281373591747608
chr17,28901747,28901766,-,46.47779,0.08701630486656936
chr17,28903654,28903673,-,15.58739,0.015600797701348848
chr17,28903855,28903874,-,15.58739,0.015600797701348848
chr17,28904882,28904901,+,106.29724,0.7280780961832781
chr17,28909754,28909773,+,117.00334,0.8165472481733331
chr17,28909773,28909792,-,117.00334,0.8165472481733331
chr17,28926592,28926611,-,101.31546,0.6750248894490563
chr17,28927471,28927490,-,97.10522,0.6247955239211411
chr17,28930532,28930551,+,49.46965,0.10179789930714014
chr17,28947743,28947762,-,53.02202,0.12217699314502438
chr17,28956845,28956864,+,34.91079,0.04646250403612949
chr17,28986991,28987010,+,80.64691,0.4030844026195672
chr17,28987895,28987914,+,123.98201,0.8567279414350881
chr17,28987937,28987956,-,123.98201,0.8567279414350881
chr17,28993692,28993711,-,17.84861,0.017754711926155544
chr17,28994069,28994088,-,17.84861,0.017754711926155544
chr17,29015837,29015856,-,73.40498,0.30961567862977873
chr17,29018807,29018826,+,108.26498,0.7469641394821691
chr17,29022399,29022418,-,55.77869,0.14030376255009153
chr17,29030772,29030791,-,32.36402,0.04033209889914543
chr17,29045070,29045089,+,85.76405,0.47327700672341433
chr17,29049242,29049261,-,58.50385,0.1603535230401135
chr17,29049338,29049357,+,58.50385,0.1603535230401135
chr17,29084267,29084286,+,32.82207,0.04137456584120211
chr17,29095631,29095650,-,121.8538,0.8457754605237588
chr17,29169380,29169399,+,85.50067,0.4696357253891594
chr17,29177095,29177114,+,63.00718,0.19838046001097984
chr17,29246687,29246706,-,79.70953,0.39047644190112746
chr17,29246842,29246861,-,79.70953,0.39047644190112746
chr17,29259669,29259688,+,57.37368,0.15177425671172184
chr17,29262453,29262472,+,29.82574,0.034995899646061916
chr17,29262659,29262678,-,29.82574,0.034995899646061916
chr17,29268733,29268752,-,64.43761,0.21176727155712688
chr17,29268743,29268762,+,64.43761,0.21176727155712688
chr17,29294359,29294378,+,30.25418,0.035846379699441544
chr17,29298084,29298103,+,50.4479,0.1070909354722929
chr17,29313486,29313505,-,83.68473,0.4445699742520451
chr17,29337391,29337410,+,11.16441,0.012104454820881088
chr17,29360995,29361014,-,30.1121,0.035562163954360584
chr17,29361122,29361141,-,30.1121,0.035562163954360584
chr17,29366495,29366514,-,21.07135,0.021336368296325185
chr17,29371160,29371179,-,103.47382,0.6989113193317149
chr17,29371205,29371224,-,103.47382,0.6989113193317149
chr17,29371529,29371548,+,103.47382,0.6989113193317149
chr17,29381633,29381652,+,20.61941,0.020794463430437525
chr17,29397058,29397077,-,96.61237,0.6186315755390779
chr17,29397071,29397090,+,96.61237,0.6186315755390779
chr17,29421535,29421554,-,40.53281,0.0632547993650683
chr17,29422515,29422534,+,65.54304,0.22254569470717642
chr17,29430965,29430984,-,46.32671,0.08632358002185513
chr17,29454300,29454319,+,54.31897,0.1304430894975211
chr17,29482825,29482844,-,67.01746,0.23750476652944702
chr17,29484620,29484639,-,36.28896,0.05013896174280674
chr17,29492943,29492962,-,77.92208,0.36678631638605486
chr17,29503867,29503886,+,58.25118,0.15840252438311395
chr17,29513348,29513367,-,137.42261,0.9049472643065969
chr17,29514608,29514627,-,68.09152,0.2488155278775498
chr17,29522115,29522134,-,26.23131,0.028587257263513056
chr17,29522251,29522270,+,26.23131,0.028587257263513056
chr17,29525803,29525822,+,33.47819,0.04291270941684205
chr17,29528818,29528837,+,50.46438,0.1071821286859663
chr17,29528975,29528994,+,50.46438,0.1071821286859663
chr17,29531433,29531452,+,88.05959,0.5049753357886774
chr17,29531700,29531719,+,88.05959,0.5049753357886774
chr17,29544080,29544099,+,51.26492,0.11169421593755176
chr17,29544214,29544233,+,51.26492,0.11169421593755176
chr17,29602943,29602962,+,85.51062,0.46977327736645863
chr17,29603202,29603221,-,85.51062,0.46977327736645863
chr17,29603474,29603493,+,85.51062,0.46977327736645863
chr17,29613672,29613691,+,19.10404,0.019073875558816414
chr17,29636216,29636235,-,56.73483,0.14709127016294904
chr17,29636295,29636314,+,56.73483,0.14709127016294904
chr17,29704979,29704998,+,65.34965,0.220632903749535
chr17,29734544,29734563,+,30.13096,0.03559976631868727
chr17,29738727,29738746,+,37.52284,0.053662034927790654
chr17,29754709,29754728,-,40.05085,0.06161822278711804
chr17,29762734,29762753,+,76.69964,0.3508975259557063
chr17,29773554,29773573,-,89.57446,0.5257652545137622
chr17,29773810,29773829,+,89.57446,0.5257652545137622
chr17,29776021,29776040,+,39.01677,0.05823900752549064
chr17,29776199,29776218,-,39.01677,0.05823900752549064
chr17,29785012,29785031,+,71.8723,0.2912905088201151
chr17,29785217,29785236,-,71.8723,0.2912905088201151
chr17,29789901,29789920,-,119.30997,0.8312195893183816
chr17,29791465,29791484,+,40.1548,0.06196783580479162
chr17,29796275,29796294,+,66.54561,0.23264551330936833
chr17,29796985,29797004,-,66.54561,0.23264551330936833
chr17,29848976,29848995,-,83.23686,0.43840861504029877
chr17,29849069,29849088,-,83.23686,0.43840861504029877
chr17,29858920,29858939,-,69.00358,0.2586888996519433
chr17,29864603,29864622,+,128.0829,0.8749721524894584
chr17,29871171,29871190,-,39.41517,0.059519903976894106
chr17,29883081,29883100,-,83.68473,0.4445699742520451
chr17,29883123,29883142,+,83.68473,0.4445699742520451
chr17,29896246,29896265,+,102.606,0.689468574357545
chr17,29909213,29909232,+,44.75585,0.07941029074839344
chr17,29926286,29926305,-,44.5492,0.07853920504674514
chr17,29926288,29926307,+,44.5492,0.07853920504674514
chr17,29926392,29926411,-,44.5492,0.07853920504674514
chr17,29931726,29931745,+,58.60429,0.16113437564652208
chr17,29975761,29975780,-,122.3721,0.8485424009047606
chr17,29975935,29975954,+,122.3721,0.8485424009047606
chr17,30014854,30014873,+,58.25893,0.15846208291982558
chr17,30024838,30024857,-,73.16569,0.3067153996932194
chr17,30105545,30105564,-,45.93668,0.08455813271857672
chr17,30114950,30114969,+,54.82705,0.13380739114962742
chr17,30232868,30232887,+,63.18936,0.20005019412046376
chr17,30455035,30455054,-,67.63623,0.2439788056160537
chr17,30510391,30510410,-,76.54289,0.3488806504906985
chr17,30559690,30559709,+,120.57005,0.8386360281353629
chr17,30582522,30582541,-,30.36392,0.036067395301809795
chr17,30590981,30591000,-,79.31607,0.3852196448066538
chr17,30590984,30591003,+,79.31607,0.3852196448066538
chr17,30606675,30606694,-,22.00117,0.022495020833098508
chr17,30610591,30610610,-,24.73482,0.026268140332510015
chr17,30621625,30621644,+,92.87858,0.5703309568844686
chr17,30643687,30643706,-,19.54722,0.01956211333543865
chr17,30648960,30648979,-,84.65851,0.4579990264998926
chr17,30653184,30653203,+,94.85146,0.5961830115449436
chr17,30653557,30653576,-,94.85146,0.5961830115449436
chr17,30666380,30666399,+,81.70606,0.41745510306889416
chr17,30666390,30666409,+,81.70606,0.41745510306889416
chr17,30673214,30673233,-,84.85335,0.4606899581456862
chr17,30675542,30675561,-,23.6272,0.024670420353377586
chr17,30679761,30679780,-,90.57951,0.5394556848921735
chr17,30679798,30679817,-,90.57951,0.5394556848921735
chr17,30681822,30681841,-,94.12062,0.5866859629101525
chr17,30702137,30702156,+,56.26875,0.1437497100366369
chr17,30714930,30714949,-,88.08128,0.505274016351462
chr17,30718397,30718416,-,42.20937,0.06926700012126225
chr17,30727694,30727713,-,119.72964,0.8337355116815847
chr17,30727961,30727980,+,119.72964,0.8337355116815847
chr17,30734958,30734977,+,63.22409,0.20036967180895007
chr17,30735639,30735658,+,84.84921,0.4606327705078393
chr17,30737996,30738015,+,109.2534,0.7559987822504848
chr17,30739947,30739966,+,47.09252,0.08988672401977792
chr17,30744142,30744161,-,62.65641,0.1951945001247445
chr17,30746464,30746483,+,117.67097,0.8209434215581213
chr17,30756914,30756933,-,83.52436,0.4423624686777031
chr17,30756964,30756983,-,83.52436,0.4423624686777031
chr17,30756974,30756993,-,83.52436,0.4423624686777031
chr17,30760495,30760514,-,112.46911,0.7833079138926512
chr17,30760505,30760524,-,112.46911,0.7833079138926512
chr17,30765420,30765439,+,41.39603,0.06628725497519525
chr17,30774654,30774673,+,33.15044,0.04213767214976166
chr17,30774703,30774722,-,33.15044,0.04213767214976166
chr17,30803861,30803880,-,83.05906,0.4359659293076124
chr17,30817584,30817603,+,28.19043,0.03192477287044937
chr17,30817658,30817677,+,28.19043,0.03192477287044937
chr17,30818734,30818753,+,86.93648,0.48948257043855137
chr17,30819293,30819312,+,94.85146,0.5961830115449436
chr17,30819363,30819382,-,94.85146,0.5961830115449436
chr17,30831375,30831394,+,95.83027,0.6087405716056121
chr17,30841351,30841370,-,49.46965,0.10179789930714014
chr17,30844651,30844670,-,73.80388,0.3144817432074758
chr17,30844664,30844683,+,73.80388,0.3144817432074758
chr17,30848303,30848322,-,65.78141,0.22491916886257332
chr17,30852542,30852561,-,86.17505,0.4789594090051639
chr17,30852552,30852571,-,86.17505,0.4789594090051639
chr17,30880573,30880592,+,76.57679,0.34931642464362894
chr17,30892779,30892798,+,89.57446,0.5257652545137622
chr17,30892873,30892892,-,89.57446,0.5257652545137622
chr17,30892876,30892895,+,89.57446,0.5257652545137622
chr17,30923779,30923798,+,62.94938,0.1978528541541542
chr17,30990421,30990440,-,71.74995,0.28985391117411713
chr17,31011702,31011721,+,122.53996,0.8494245599883236
chr17,31019719,31019738,+,112.03716,0.7798235209789711
chr17,31119642,31119661,-,91.49937,0.5518913681135448
chr17,31119645,31119664,+,91.49937,0.5518913681135448
chr17,31122123,31122142,+,109.66273,0.7596516917543843
chr17,31138576,31138595,+,71.7573,0.2899401004616133
chr17,31187600,31187619,-,98.41202,0.6408659942006673
chr17,31236097,31236116,-,25.0612,0.026757819236195062
chr17,31236099,31236118,+,25.0612,0.026757819236195062
chr17,31242955,31242974,-,51.90347,0.11541047592460117
chr17,31254750,31254769,+,94.46609,0.5911875794998955
chr17,31260017,31260036,-,65.481,0.22193081503799328
chr17,31282302,31282321,-,14.58244,0.014728031632375857
chr17,31282456,31282475,+,14.58244,0.014728031632375857
chr17,31294544,31294563,-,82.92162,0.43407914152116545
chr17,31295328,31295347,+,122.5742,0.8496036699889683
chr17,31307109,31307128,-,43.59469,0.07462755410544601
chr17,31317698,31317717,+,65.32468,0.2203867670152908
chr17,31326018,31326037,+,81.03111,0.4082831892227381
chr17,31328657,31328676,+,75.98703,0.34176828446800495
chr17,31330775,31330794,-,129.61145,0.8808953681769417
chr17,31330821,31330840,+,129.61145,0.8808953681769417
chr17,31331036,31331055,+,129.61145,0.8808953681769417
chr17,31331468,31331487,+,129.61145,0.8808953681769417
chr17,31332490,31332509,+,71.44457,0.2862856483624064
chr17,31332566,31332585,+,71.44457,0.2862856483624064
chr17,31344346,31344365,-,121.02994,0.8412411564436704
chr17,31368548,31368567,+,11.26077,0.012171674211061417
chr17,31378026,31378045,+,67.30859,0.24053646025295555
chr17,31378148,31378167,+,67.30859,0.24053646025295555
chr17,31429619,31429638,-,97.10522,0.6247955239211411
chr17,31436653,31436672,+,24.76705,0.02631610605774784
chr17,31436691,31436710,-,24.76705,0.02631610605774784
chr17,31436857,31436876,+,24.76705,0.02631610605774784
chr17,31467033,31467052,-,82.3559,0.42632722273681645
chr17,31467753,31467772,+,42.44067,0.0701366710289715
chr17,31492676,31492695,-,95.80115,0.6083697864384482
chr17,31511119,31511138,+,42.64593,0.07091683748552785
chr17,31529464,31529483,+,70.61388,0.2767072160259535
chr17,31606617,31606636,-,90.05859,0.5323720118332892
chr17,31606619,31606638,+,90.05859,0.5323720118332892
chr17,31663049,31663068,-,38.72011,0.05730199952592296
chr17,31664968,31664987,-,99.9513,0.6592531294641432
chr17,31685659,31685678,+,80.64691,0.4030844026195672
chr17,31693404,31693423,+,101.32758,0.6751627251698282
chr17,31729017,31729036,+,17.7665,0.017671621391874486
chr17,31751324,31751343,+,94.46609,0.5911875794998955
chr17,31751399,31751418,+,94.46609,0.5911875794998955
chr17,31763178,31763197,+,65.54269,0.22254222253598258
chr17,31763253,31763272,+,65.54269,0.22254222253598258
chr17,31771387,31771406,-,16.89762,0.01681541812089483
chr17,31771390,31771409,-,16.89762,0.01681541812089483
chr17,31774053,31774072,+,111.48907,0.775320642565883
chr17,31774091,31774110,-,111.48907,0.775320642565883
chr17,31811586,31811605,-,28.91711,0.03325598761927177
chr17,31811588,31811607,+,28.91711,0.03325598761927177
chr17,31856074,31856093,-,131.79036,0.8885956786285932
chr17,31937453,31937472,-,21.32105,0.02164166740414147
chr17,31937455,31937474,+,21.32105,0.02164166740414147
chr17,31937532,31937551,+,21.32105,0.02164166740414147
chr17,32025582,32025601,-,70.53283,0.27578281658174325
chr17,32027829,32027848,+,31.31921,0.0380473934335874
chr17,32060929,32060948,+,40.53281,0.0632547993650683
chr17,32073500,32073519,-,80.14046,0.396258441654361
chr17,32075340,32075359,-,62.39143,0.19281300894501263
chr17,32075342,32075361,+,62.39143,0.19281300894501263
chr17,32093121,32093140,+,30.53065,0.03640569515371256
chr17,32103249,32103268,-,49.33445,0.10108474682818648
chr17,32103323,32103342,-,49.33445,0.10108474682818648
chr17,32118636,32118655,-,29.01371,0.03343693052682724
chr17,32125585,32125604,+,55.63595,0.1393129862905216
chr17,32126740,32126759,+,39.26664,0.059039320077094413
chr17,32127008,32127027,-,39.26664,0.059039320077094413
chr17,32143365,32143384,+,105.43176,0.7193940680014319
chr17,32162219,32162238,+,122.3721,0.8485424009047606
chr17,32209955,32209974,-,117.53876,0.8200826558319918
chr17,32215742,32215761,-,74.82038,0.3270529685465507
chr17,32221057,32221076,+,25.34866,0.02719643761824808
chr17,32329717,32329736,-,21.2129,0.02150891601562287
chr17,32349129,32349148,+,89.04897,0.5185715979552167
chr17,32386826,32386845,-,94.3073,0.5891211784362982
chr17,32387012,32387031,-,94.3073,0.5891211784362982
chr17,32387206,32387225,+,94.3073,0.5891211784362982
chr17,32432173,32432192,-,33.48142,0.04292041463969651
chr17,32447381,32447400,-,77.94709,0.367114213050496
chr17,32449227,32449246,+,75.76439,0.33893741549894346
chr17,32479678,32479697,+,101.32758,0.6751627251698282
chr17,32483493,32483512,-,122.53996,0.8494245599883236
chr17,32494819,32494838,-,60.21202,0.17404743526328703
chr17,32528958,32528977,+,104.09415,0.7055251768909108
chr17,32529122,32529141,+,104.09415,0.7055251768909108
chr17,32551297,32551316,+,93.1084,0.5733763357665662
chr17,32635233,32635252,+,116.52099,0.8132936831575366
chr17,32680596,32680615,-,69.78128,0.2672988217255259
chr17,32702666,32702685,+,119.52025,0.8324860005993431
chr17,32703032,32703051,+,119.52025,0.8324860005993431
chr17,32729218,32729237,+,39.08555,0.058458287048526604
chr17,32771414,32771433,+,40.1548,0.06196783580479162
chr17,32789396,32789415,+,25.40717,0.027286565534625926
chr17,32870265,32870284,+,36.32711,0.05024454310007778
chr17,32875891,32875910,-,15.02777,0.015108694024789265
chr17,32891287,32891306,-,13.23414,0.01363217032816112
chr17,32904597,32904616,+,54.52414,0.13179299952825893
chr17,32905392,32905411,-,86.02892,0.47693909103284254
chr17,32905592,32905611,+,86.02892,0.47693909103284254
chr17,32944596,32944615,-,31.46587,0.038360451967111756
chr17,32951633,32951652,-,118.10184,0.8237153291151176
chr17,32951746,32951765,-,118.10184,0.8237153291151176
chr17,32992149,32992168,-,91.49937,0.5518913681135448
chr17,33008516,33008535,+,44.13833,0.07683306295218104
chr17,33304453,33304472,+,24.92349,0.026550136508396587
chr17,33439340,33439359,+,53.00655,0.12208114526839493
chr17,33493240,33493259,-,87.08445,0.4915262263994053
chr17,33514068,33514087,+,100.38509,0.6643231816057763
chr17,33539311,33539330,-,70.37405,0.27397718454843134
chr17,33553110,33553129,-,130.95624,0.8857470577163211
chr17,33597493,33597512,+,68.1776,0.24973691068509368
chr17,33685065,33685084,+,31.2452,0.03789034353912546
chr17,33754860,33754879,-,33.568,0.0431274446033929
chr17,33802409,33802428,-,33.77861,0.043635032701887275
chr17,33827057,33827076,-,89.88489,0.5300040388536225
chr17,33865613,33865632,+,89.3372,0.5225200137963935
chr17,33875990,33876009,-,34.17801,0.04461327556790032
chr17,33890950,33890969,-,130.95624,0.8857470577163211
chr17,33892003,33892022,+,56.64838,0.1464667105212313
chr17,33892041,33892060,-,56.64838,0.1464667105212313
chr17,33897270,33897289,+,52.85413,0.12114021639830207
chr17,33910700,33910719,-,43.59469,0.07462755410544601
chr17,33910892,33910911,-,43.59469,0.07462755410544601
chr17,33915013,33915032,+,59.44167,0.1677624664411997
chr17,33920937,33920956,-,90.62541,0.5400785012886176
chr17,33920940,33920959,+,90.62541,0.5400785012886176
chr17,33925086,33925105,-,76.69964,0.3508975259557063
chr17,33925914,33925933,-,68.79817,0.25644399763592657
chr17,33926732,33926751,-,68.79817,0.25644399763592657
chr17,33968678,33968697,+,102.34296,0.6865631983956236
chr17,33969136,33969155,-,102.34296,0.6865631983956236
chr17,33969139,33969158,-,102.34296,0.6865631983956236
chr17,33969579,33969598,+,102.34296,0.6865631983956236
chr17,33977084,33977103,-,39.92277,0.06118997821034127
chr17,33981291,33981310,+,47.16364,0.09022423070214491
chr17,33982346,33982365,-,113.52831,0.79161399513464
chr17,33992006,33992025,-,112.03716,0.7798235209789711
chr17,33992450,33992469,+,112.03716,0.7798235209789711
chr17,33993749,33993768,-,22.50611,0.023149724789393547
chr17,34003626,34003645,-,112.06247,0.7800292488721275
chr17,34034328,34034347,+,84.28018,0.452777191680836
chr17,34057867,34057886,+,38.97944,0.05812031675832871
chr17,34075466,34075485,+,84.70802,0.4586827115214303
chr17,34077747,34077766,+,56.73483,0.14709127016294904
chr17,34091108,34091127,+,75.57513,0.33653921549889176
chr17,34101654,34101673,+,94.49664,0.5915846064038575
chr17,34109606,34109625,+,27.16654,0.03013607779598771
chr17,34109753,34109772,-,27.16654,0.03013607779598771
chr17,34132462,34132481,+,36.42641,0.05052034413564058
chr17,34132479,34132498,-,36.42641,0.05052034413564058
chr17,34135359,34135378,+,136.96532,0.9037909260611384
chr17,34135415,34135434,+,136.96532,0.9037909260611384
chr17,34165532,34165551,-,69.21062,0.260964019808373
chr17,34169496,34169515,-,32.69129,0.04107433071263777
chr17,34170952,34170971,+,55.15897,0.13604419291681455
chr17,34172719,34172738,+,29.11366,0.03362514672062146
chr17,34177367,34177386,-,51.86378,0.11517641445378389
chr17,34204448,34204467,-,98.41202,0.6408659942006673
chr17,34206093,34206112,+,51.82824,0.11496717390193179
chr17,34209852,34209871,+,93.11844,0.5735091869129146
chr17,34235165,34235184,-,27.91328,0.03143072806818268
chr17,34250060,34250079,+,59.55059,0.16864015745367414
chr17,34251782,34251801,+,12.56159,0.013115977660145712
chr17,34251880,34251899,+,12.56159,0.013115977660145712
chr17,34264220,34264239,-,35.63178,0.04835277943640903
chr17,34286036,34286055,-,78.15047,0.369784652164173
chr17,34313596,34313615,-,95.83167,0.6087583933610898
chr17,34349610,34349629,-,80.2154,0.3972664548935112
chr17,34349669,34349688,+,80.2154,0.3972664548935112
chr17,34376704,34376723,-,26.55886,0.029120727898650445
chr17,34383409,34383428,-,89.04897,0.5185715979552167
chr17,34383419,34383438,-,89.04897,0.5185715979552167
chr17,34388702,34388721,+,55.9439,0.14145777104259294
chr17,34397547,34397566,+,25.34866,0.02719643761824808
chr17,34411176,34411195,+,82.92162,0.43407914152116545
chr17,34411332,34411351,-,82.92162,0.43407914152116545
chr17,34439990,34440009,+,40.4405,0.06293825089386974
chr17,34511926,34511945,+,28.14726,0.03184732853064169
chr17,34537057,34537076,+,27.91328,0.03143072806818268
chr17,34537420,34537439,+,27.91328,0.03143072806818268
chr17,34555655,34555674,-,68.79817,0.25644399763592657
chr17,34555665,34555684,-,68.79817,0.25644399763592657
chr17,34555678,34555697,+,68.79817,0.25644399763592657
chr17,34560069,34560088,-,41.17168,0.06548642897790735
chr17,34560593,34560612,+,22.78576,0.023520274949918884
chr17,34560603,34560622,+,22.78576,0.023520274949918884
chr17,34572052,34572071,+,82.39305,0.42683552302676986
chr17,34572549,34572568,+,82.39305,0.42683552302676986
chr17,34619164,34619183,-,85.50067,0.4696357253891594
chr17,34619284,34619303,-,85.50067,0.4696357253891594
chr17,34619441,34619460,-,85.50067,0.4696357253891594
chr17,34623353,34623372,-,29.11366,0.03362514672062146
chr17,34626815,34626834,+,21.89825,0.02236380869886047
chr17,34651707,34651726,-,103.30695,0.6971127379813974
chr17,34653917,34653936,-,80.44988,0.400425040409661
chr17,34654074,34654093,+,80.44988,0.400425040409661
chr17,34667890,34667909,+,54.31897,0.1304430894975211
chr17,34713230,34713249,-,69.00358,0.2586888996519433
chr17,34723238,34723257,-,75.29574,0.3330130230155265
chr17,34795906,34795925,-,70.37405,0.27397718454843134
chr17,34805385,34805404,-,63.27788,0.20086521802235507
chr17,34813934,34813953,-,105.43176,0.7193940680014319
chr17,34855979,34855998,+,85.76405,0.47327700672341433
chr17,34891559,34891578,+,85.29513,0.4667945098726297
chr17,34907394,34907413,+,17.97747,0.017885883982663373
chr17,34907584,34907603,-,17.97747,0.017885883982663373
chr17,34907586,34907605,+,17.97747,0.017885883982663373
chr17,34907589,34907608,+,17.97747,0.017885883982663373
chr17,34912265,34912284,-,114.39106,0.7981321783165517
chr17,34915464,34915483,+,25.18716,0.026949162319832035
chr17,34923122,34923141,+,45.28727,0.08169081505186503
chr17,34931132,34931151,+,71.13319,0.28267313761466084
chr17,34945260,34945279,-,38.02193,0.05515218525719308
chr17,34945645,34945664,-,38.02193,0.05515218525719308
chr17,34947654,34947673,-,44.21511,0.07714930360057093
chr17,34947815,34947834,-,44.21511,0.07714930360057093
chr17,34951230,34951249,-,24.61249,0.02608685674404667
chr17,34952945,34952964,+,74.22736,0.3196895833308814
chr17,34980788,34980807,-,44.75155,0.07939207596451182
chr17,34984420,34984439,-,62.23626,0.1914285149771243
chr17,35021321,35021340,+,114.99265,0.8025475272122651
chr17,35030266,35030285,-,43.59469,0.07462755410544601
chr17,35059794,35059813,-,78.28246,0.3715214819121975
chr17,35059994,35060013,+,78.28246,0.3715214819121975
chr17,35088407,35088426,-,99.18034,0.6501197170875219
chr17,35106147,35106166,-,49.6917,0.10297877561912658
chr17,35115712,35115731,-,51.11376,0.1108298081034592
chr17,35115816,35115835,+,51.11376,0.1108298081034592
chr17,35166843,35166862,+,116.90675,0.8159009554760664
chr17,35167109,35167128,-,116.90675,0.8159009554760664
chr17,35168972,35168991,+,75.50748,0.33568385136620865
chr17,35171923,35171942,+,20.24928,0.02036069642298041
chr17,35178683,35178702,+,89.17149,0.5202507540903185
chr17,35178767,35178786,-,89.17149,0.5202507540903185
chr17,35191825,35191844,+,39.94167,0.061252996950107746
chr17,35195853,35195872,-,106.4944,0.7300242485121021
chr17,35232196,35232215,-,102.606,0.689468574357545
chr17,35236526,35236545,-,102.896,0.6926485277812958
chr17,35246076,35246095,-,56.1189,0.1426886929599063
chr17,35246079,35246098,+,56.1189,0.1426886929599063
chr17,35254872,35254891,+,80.44988,0.400425040409661
chr17,35258160,35258179,+,110.54472,0.7673467721811184
chr17,35258332,35258351,+,110.54472,0.7673467721811184
chr17,35273828,35273847,-,24.25372,0.025562171666539093
chr17,35274362,35274381,-,24.25372,0.025562171666539093
chr17,35274943,35274962,-,95.80115,0.6083697864384482
chr17,35296003,35296022,+,131.68451,0.8882408082088119
chr17,35300740,35300759,-,45.41821,0.08226176903875282
chr17,35300830,35300849,-,45.41821,0.08226176903875282
chr17,35301702,35301721,+,91.95482,0.5580099396419804
chr17,35302160,35302179,-,91.95482,0.5580099396419804
chr17,35325324,35325343,+,41.29289,0.06591797387328872
chr17,35484147,35484166,+,85.76405,0.47327700672341433
chr17,35484250,35484269,+,85.76405,0.47327700672341433
chr17,35484867,35484886,+,85.76405,0.47327700672341433
chr17,35496345,35496364,+,36.57592,0.05093829758964343
chr17,35496705,35496724,+,36.57592,0.05093829758964343
chr17,35497649,35497668,+,17.75647,0.017661497798637144
chr17,35508443,35508462,+,55.69231,0.13970349410305855
chr17,35508481,35508500,-,55.69231,0.13970349410305855
chr17,35509478,35509497,-,79.64666,0.38963499771818644
chr17,35513409,35513428,+,101.32758,0.6751627251698282
chr17,35514071,35514090,-,101.32758,0.6751627251698282
